"APID","Order","Mnemonic","Long Name","Units","Start Byte","Length Bytes","Type","Item Description","Format"
610,2,"EPH_TIMESINCEORIGIN","EphemSummary TimeSinceOrigin","s","16","8","DFP","Time since the last epoch origin source","%1.17g"
610,3,"EPH_Q_CBI2CBF0","EphemSummary Q_CBI2CBF0","none","24","8","DFP","Estimated quaternion rotation from CBI to CBF frame","%1.17g"
610,4,"EPH_Q_CBI2CBF1","EphemSummary Q_CBI2CBF1","none","32","8","DFP","Estimated quaternion rotation from CBI to CBF frame","%1.17g"
610,5,"EPH_Q_CBI2CBF2","EphemSummary Q_CBI2CBF2","none","40","8","DFP","Estimated quaternion rotation from CBI to CBF frame","%1.17g"
610,6,"EPH_Q_CBI2CBF3","EphemSummary Q_CBI2CBF3","none","48","8","DFP","Estimated quaternion rotation from CBI to CBF frame","%1.17g"
610,7,"EPH_Q_ORB2BDY0","EphemSummary Q_ORB2BDY0","none","56","8","DFP","Estimated quaternion rotation from ORB to BDY frame","%1.17g"
610,8,"EPH_Q_ORB2BDY1","EphemSummary Q_ORB2BDY1","none","64","8","DFP","Estimated quaternion rotation from ORB to BDY frame","%1.17g"
610,9,"EPH_Q_ORB2BDY2","EphemSummary Q_ORB2BDY2","none","72","8","DFP","Estimated quaternion rotation from ORB to BDY frame","%1.17g"
610,10,"EPH_Q_ORB2BDY3","EphemSummary Q_ORB2BDY3","none","80","8","DFP","Estimated quaternion rotation from ORB to BDY frame","%1.17g"
610,11,"EPH_MAGFLD_CBIX","EphemSummary MagFld_CBIX","T","88","8","DFP","Estimated ambient magnetic field at SC position in CBI frame","%1.17g"
610,12,"EPH_MAGFLD_CBIY","EphemSummary MagFld_CBIY","T","96","8","DFP","Estimated ambient magnetic field at SC position in CBI frame","%1.17g"
610,13,"EPH_MAGFLD_CBIZ","EphemSummary MagFld_CBIZ","T","104","8","DFP","Estimated ambient magnetic field at SC position in CBI frame","%1.17g"
610,14,"EPH_MAGFLD_CBFX","EphemSummary MagFld_CBFX","T","112","8","DFP","Estimated ambient magnetic field at SC position in CBF frame","%1.17g"
610,15,"EPH_MAGFLD_CBFY","EphemSummary MagFld_CBFY","T","120","8","DFP","Estimated ambient magnetic field at SC position in CBF frame","%1.17g"
610,16,"EPH_MAGFLD_CBFZ","EphemSummary MagFld_CBFZ","T","128","8","DFP","Estimated ambient magnetic field at SC position in CBF frame","%1.17g"
610,17,"EPH_MAGFLD_BDYX","EphemSummary MagFld_BDYX","T","136","8","DFP","Estimated ambient magnetic field at SC position in BDY frame","%1.17g"
610,18,"EPH_MAGFLD_BDYY","EphemSummary MagFld_BDYY","T","144","8","DFP","Estimated ambient magnetic field at SC position in BDY frame","%1.17g"
610,19,"EPH_MAGFLD_BDYZ","EphemSummary MagFld_BDYZ","T","152","8","DFP","Estimated ambient magnetic field at SC position in BDY frame","%1.17g"
610,20,"EPH_MAGFLD_UBDYX","EphemSummary MagFld_UBDYX","Uvec","160","8","DFP","Estimated ambient magnetic unit direction at SC position in BDY frame","%1.17g"
610,21,"EPH_MAGFLD_UBDYY","EphemSummary MagFld_UBDYY","Uvec","168","8","DFP","Estimated ambient magnetic unit direction at SC position in BDY frame","%1.17g"
610,22,"EPH_MAGFLD_UBDYZ","EphemSummary MagFld_UBDYZ","Uvec","176","8","DFP","Estimated ambient magnetic unit direction at SC position in BDY frame","%1.17g"
610,23,"EPH_POS_CBIX","EphemSummary Pos_CBIX","m","184","8","DFP","Estimated spacecraft position in CBI frame","%1.17g"
610,24,"EPH_POS_CBIY","EphemSummary Pos_CBIY","m","192","8","DFP","Estimated spacecraft position in CBI frame","%1.17g"
610,25,"EPH_POS_CBIZ","EphemSummary Pos_CBIZ","m","200","8","DFP","Estimated spacecraft position in CBI frame","%1.17g"
610,26,"EPH_POS_CBFX","EphemSummary Pos_CBFX","m","208","8","DFP","Estimated spacecraft position in CBF frame","%1.17g"
610,27,"EPH_POS_CBFY","EphemSummary Pos_CBFY","m","216","8","DFP","Estimated spacecraft position in CBF frame","%1.17g"
610,28,"EPH_POS_CBFZ","EphemSummary Pos_CBFZ","m","224","8","DFP","Estimated spacecraft position in CBF frame","%1.17g"
610,29,"EPH_VEL_CBIX","EphemSummary Vel_CBIX","m/s","232","8","DFP","Estimated spacecraft velocity in CBI frame","%1.17g"
610,30,"EPH_VEL_CBIY","EphemSummary Vel_CBIY","m/s","240","8","DFP","Estimated spacecraft velocity in CBI frame","%1.17g"
610,31,"EPH_VEL_CBIZ","EphemSummary Vel_CBIZ","m/s","248","8","DFP","Estimated spacecraft velocity in CBI frame","%1.17g"
610,32,"EPH_VEL_CBFX","EphemSummary Vel_CBFX","m/s","256","8","DFP","Estimated spacecraft velocity in CBF frame","%1.17g"
610,33,"EPH_VEL_CBFY","EphemSummary Vel_CBFY","m/s","264","8","DFP","Estimated spacecraft velocity in CBF frame","%1.17g"
610,34,"EPH_VEL_CBFZ","EphemSummary Vel_CBFZ","m/s","272","8","DFP","Estimated spacecraft velocity in CBF frame","%1.17g"
610,35,"EPH_NADIRCENTRIC_UBDYX","EphemSummary NadirCentric_UBDYX","Uvec","280","8","DFP","Estimated unit nadir (centric) direction in BDY frame","%1.17g"
610,36,"EPH_NADIRCENTRIC_UBDYY","EphemSummary NadirCentric_UBDYY","Uvec","288","8","DFP","Estimated unit nadir (centric) direction in BDY frame","%1.17g"
610,37,"EPH_NADIRCENTRIC_UBDYZ","EphemSummary NadirCentric_UBDYZ","Uvec","296","8","DFP","Estimated unit nadir (centric) direction in BDY frame","%1.17g"
610,38,"EPH_NADIRDETIC_UBDYX","EphemSummary NadirDetic_UBDYX","Uvec","304","8","DFP","Estimated unit nadir (detic) direction in BDY frame","%1.17g"
610,39,"EPH_NADIRDETIC_UBDYY","EphemSummary NadirDetic_UBDYY","Uvec","312","8","DFP","Estimated unit nadir (detic) direction in BDY frame","%1.17g"
610,40,"EPH_NADIRDETIC_UBDYZ","EphemSummary NadirDetic_UBDYZ","Uvec","320","8","DFP","Estimated unit nadir (detic) direction in BDY frame","%1.17g"
610,41,"EPH_SUN_UBDYX","EphemSummary Sun_UBDYX","Uvec","328","8","DFP","Estimated unit sun direction in BDY frame","%1.17g"
610,42,"EPH_SUN_UBDYY","EphemSummary Sun_UBDYY","Uvec","336","8","DFP","Estimated unit sun direction in BDY frame","%1.17g"
610,43,"EPH_SUN_UBDYZ","EphemSummary Sun_UBDYZ","Uvec","344","8","DFP","Estimated unit sun direction in BDY frame","%1.17g"
610,44,"EPH_VEL_UBDYX","EphemSummary Vel_UBDYX","Uvec","352","8","DFP","Estimated unit velocity direction in BDY frame","%1.17g"
610,45,"EPH_VEL_UBDYY","EphemSummary Vel_UBDYY","Uvec","360","8","DFP","Estimated unit velocity direction in BDY frame","%1.17g"
610,46,"EPH_VEL_UBDYZ","EphemSummary Vel_UBDYZ","Uvec","368","8","DFP","Estimated unit velocity direction in BDY frame","%1.17g"
610,47,"EPH_VEHICLEROLL","EphemSummary VehicleRoll","rad","376","8","DFP","Spacecraft roll angle (ZYX Euler sequence)","%1.17g"
610,48,"EPH_VEHICLEPITCH","EphemSummary VehiclePitch","rad","384","8","DFP","Spacecraft pitch angle (ZYX Euler sequence)","%1.17g"
610,49,"EPH_VEHICLEYAW","EphemSummary VehicleYaw","rad","392","8","DFP","Spacecraft yaw angle (ZYX Euler sequence)","%1.17g"
610,50,"EPH_SUNPOS_CBIX","EphemSummary SunPos_CBIX","m","400","8","DFP","Estimated sun position in the CBI frame","%1.17g"
610,51,"EPH_SUNPOS_CBIY","EphemSummary SunPos_CBIY","m","408","8","DFP","Estimated sun position in the CBI frame","%1.17g"
610,52,"EPH_SUNPOS_CBIZ","EphemSummary SunPos_CBIZ","m","416","8","DFP","Estimated sun position in the CBI frame","%1.17g"
610,53,"EPH_SOLARBETAANGLE","EphemSummary SolarBetaAngle","rad","424","8","DFP","Estimated solar beta angle_ the angle between the orbit plane and the sun","%1.17g"
610,54,"EPH_SUNDISTANCE","EphemSummary SunDistance","m","432","8","DFP","Estimated distance from spacecraft to Sun","%1.17g"
610,55,"EPH_LIMBANGLE","EphemSummary LimbAngle","rad","440","8","DFP","Estimated limb angle (Angle Btwn Nadir and Horizon @ SC)","%1.17g"
610,56,"EPH_ECLIPSEANGLE","EphemSummary EclipseAngle","rad","448","8","DFP","Estimated eclipse angle (Angle Btwn Nadir and Sun @ SC)","%1.17g"
610,57,"EPH_ECLIPSE","EphemSummary Eclipse","bool","456","4","ENUM","Is the spacecraft in Eclipse?","%s"
610,58,"EPH_LATITUDE","EphemSummary Latitude","rad","464","8","DFP","Estimated spacecraft detic latitude","%1.17g"
610,59,"EPH_LONGITUDE","EphemSummary Longitude","rad","472","8","DFP","Estimated spacecraft detic longitude","%1.17g"
610,60,"EPH_ALTITUDE","EphemSummary Altitude","m","480","8","DFP","Estimated spacecraft detic altitude (distance above central body ellipsoid)","%1.17g"
610,61,"EPH_ALTITUDECENTRIC","EphemSummary AltitudeCentric","m","488","8","DFP","Estimated spacecraft centric altitude (distance above central body mean radius)","%1.17g"
610,62,"EPH_SEMIMAJORAXIS","EphemSummary SemiMajorAxis","m","496","8","DFP","Estimated spacecraft classical element semi-major axis","%1.17g"
610,63,"EPH_ECCENTRICITY","EphemSummary Eccentricity","none","504","8","DFP","Estimated spacecraft classical element eccentricity","%1.17g"
610,64,"EPH_INCLINATION","EphemSummary Inclination","rad","512","8","DFP","Estimated spacecraft classical element inclination","%1.17g"
610,65,"EPH_RIGHTASCENSION","EphemSummary RightAscension","rad","520","8","DFP","Estimated spacecraft classical element right ascension","%1.17g"
610,66,"EPH_ARGPERIAPSIS","EphemSummary ArgPeriapsis","rad","528","8","DFP","Estimated spacecraft classical element argument of periapsis","%1.17g"
610,67,"EPH_TRUEANOMALY","EphemSummary TrueAnomaly","rad","536","8","DFP","Estimated spacecraft classical element true anomaly","%1.17g"
611,0,"EPH_PROPENABLED","Propagator PropEnabled","bool","0","4","ENUM","Is the propagator enabled?","%s"
611,1,"EPH_PROPCOMPLETED","Propagator PropCompleted","bool","4","4","ENUM","Was a propagation attempted?","%s"
800,0,"GID_GUIDETYPE","Guidance GuideType","none","0","4","ENUM","Current guidance mode","%s"
800,1,"GID_QCMD_CBI2BDY0","Guidance Qcmd_CBI2BDY0","none","8","8","DFP","Quaternion attitude command element 0","%1.17g"
800,2,"GID_QCMD_CBI2BDY1","Guidance Qcmd_CBI2BDY1","none","16","8","DFP","Quaternion attitude command element 1","%1.17g"
800,3,"GID_QCMD_CBI2BDY2","Guidance Qcmd_CBI2BDY2","none","24","8","DFP","Quaternion attitude command element 2","%1.17g"
800,4,"GID_QCMD_CBI2BDY3","Guidance Qcmd_CBI2BDY3","none","32","8","DFP","Quaternion attitude command element 3","%1.17g"
800,5,"GID_WCMD_BDYX","Guidance Wcmd_BDYX","rad/s","40","8","DFP","Rate command Body X","%1.17g"
800,6,"GID_WCMD_BDYY","Guidance Wcmd_BDYY","rad/s","48","8","DFP","Rate command Body Y","%1.17g"
800,7,"GID_WCMD_BDYZ","Guidance Wcmd_BDYZ","rad/s","56","8","DFP","Rate command Body Z","%1.17g"
800,8,"GID_ACMD_BDYX","Guidance Acmd_BDYX","rad/s^2","64","8","DFP","Accel command Body X (Used for feed forward)","%1.17g"
800,9,"GID_ACMD_BDYY","Guidance Acmd_BDYY","rad/s^2","72","8","DFP","Accel command Body Y (Used for feed forward)","%1.17g"
800,10,"GID_ACMD_BDYZ","Guidance Acmd_BDYZ","rad/s^2","80","8","DFP","Accel command Body Z (Used for feed forward)","%1.17g"
700,0,"MDC_GUIDETYPE","Mode Control GuideType","none","0","4","ENUM","Current guidance type","%s"
700,1,"MDC_ACMODE","Mode Control ACMode","none","4","4","ENUM","Current attitude control mode","%s"
700,2,"MDC_CLOCKINGOPTION","Mode Control ClockingOption","enum","8","4","ENUM","The current clocking option","%s"
700,3,"MDC_RESACMODE","Mode Control ResACMode","none","12","4","ENUM","Reserve attitude control mode","%s"
700,4,"MDC_RESCLOCKINGOPTION","Mode Control ResClockingOption","enum","16","4","ENUM","The reserve clocking option","%s"
700,5,"MDC_MODECOUNTS","Mode Control ModeCounts","counts","20","4","ULI","Number of frames in current mode","%d"
700,6,"MDC_VALIDMODETRANSCNT","Mode Control ValidModeTransCnt","counts","24","2","UI","Number of valid mode transitions","%d"
700,7,"MDC_INVALIDMODETRANSCNT","Mode Control InvalidModeTransCnt","counts","26","2","UI","Number of invalid mode transitions","%d"
360,0,"SPG_FILTERSTATUS","All GPS FilterStatus","none","0","4","ENUM","What is the state of the GPS filter","%s"
360,1,"SPG_FILTERINITTIME","All GPS FilterInitTime","s","8","8","DFP","Time that the GPS filter was initialized","%1.17g"
360,2,"SPG_POSERRRESID_CBIX","All GPS PosErrResid_CBIX","m","16","8","DFP","Position error residual of GPS filter","%1.17g"
360,3,"SPG_POSERRRESID_CBIY","All GPS PosErrResid_CBIY","m","24","8","DFP","Position error residual of GPS filter","%1.17g"
360,4,"SPG_POSERRRESID_CBIZ","All GPS PosErrResid_CBIZ","m","32","8","DFP","Position error residual of GPS filter","%1.17g"
360,5,"SPG_VELERRRESID_CBIX","All GPS VelErrResid_CBIX","m/s","40","8","DFP","Velocity error residual of GPS filter","%1.17g"
360,6,"SPG_VELERRRESID_CBIY","All GPS VelErrResid_CBIY","m/s","48","8","DFP","Velocity error residual of GPS filter","%1.17g"
360,7,"SPG_VELERRRESID_CBIZ","All GPS VelErrResid_CBIZ","m/s","56","8","DFP","Velocity error residual of GPS filter","%1.17g"
360,8,"SPG_OUTAGESTATUS","All GPS OutageStatus","none","64","4","ENUM","The status of the GPS outage","%s"
360,9,"SPG_OUTAGEDUR","All GPS OutageDur","s","72","8","DFP","Duration of last outage","%1.17g"
360,10,"SPG_OUTAGESTART","All GPS OutageStart","s","80","8","DFP","Start time of last outage","%1.17g"
360,11,"SPG_ACCEPTMEASUNCONVCNT","All GPS AcceptMeasUnconvCnt","none","88","4","ULI","Number of accepted GPS measurements while unconverged","%d"
360,12,"SPG_ACCEPTMEASPOSTOUTAGECNT","All GPS AcceptMeasPostOutageCnt","none","92","4","ULI","Number of accepted GPS measurements during post-outage","%d"
360,13,"SPG_ACCEPTMEASTOTALCNT","All GPS AcceptMeasTotalCnt","none","96","4","ULI","Total number of accepted GPS measurements","%d"
360,14,"SPG_REJECTSEQMEASCNT","All GPS RejectSeqMeasCnt","none","100","4","ULI","Number of sequential rejected GPS measurements","%d"
360,15,"SPG_REJECTMEASTOTALCNT","All GPS RejectMeasTotalCnt","none","104","4","ULI","Total number of rejected GPS measurements","%d"
360,16,"SPG_ACCEPTTIME","All GPS AcceptTime","s","112","8","DFP","Time of last accepted measurement","%1.17g"
360,17,"SPG_ACCEPTPOS_CBIX","All GPS AcceptPos_CBIX","m","120","8","DFP","Position of last accepted measurement (converted to CBI)","%1.17g"
360,18,"SPG_ACCEPTPOS_CBIY","All GPS AcceptPos_CBIY","m","128","8","DFP","Position of last accepted measurement (converted to CBI)","%1.17g"
360,19,"SPG_ACCEPTPOS_CBIZ","All GPS AcceptPos_CBIZ","m","136","8","DFP","Position of last accepted measurement (converted to CBI)","%1.17g"
360,20,"SPG_ACCEPTVEL_CBIX","All GPS AcceptVel_CBIX","m/s","144","8","DFP","Velocity of last accepted measurement (converted to CBI)","%1.17g"
360,21,"SPG_ACCEPTVEL_CBIY","All GPS AcceptVel_CBIY","m/s","152","8","DFP","Velocity of last accepted measurement (converted to CBI)","%1.17g"
360,22,"SPG_ACCEPTVEL_CBIZ","All GPS AcceptVel_CBIZ","m/s","160","8","DFP","Velocity of last accepted measurement (converted to CBI)","%1.17g"
360,23,"SPG_NUMRCVRSVAL","All GPS NumRcvrsVal","none","168","1","UB","Number of GPS recievers showing a valid measurement this frame (prior to processing)","%d"
360,24,"SPG_ACCEPTEDMEAS","All GPS AcceptedMeas","bool","172","4","ENUM","Is there an accepted measurement this frame","%s"
360,25,"SPG_VALIDMEAS","All GPS ValidMeas","none","176","4","ENUM","Is there a valid measurement this frame to be considered for procesing","%s"
360,26,"SPG_VALIDTIME","All GPS ValidTime","s","184","8","DFP","Time of the valid value","%1.17g"
360,27,"SPG_TIMESINCELASTVAL","All GPS TimeSinceLastVal","s","192","8","DFP","Time since the last valid value","%1.17g"
360,28,"SPG_WHICHSENSOR","All GPS WhichSensor","none","200","1","SB","Identifies which sensor is being used.  -1 indicates a blend","%d"
310,0,"SPI_ESTANGRATE_BDYX","All IMUs EstAngRate_BDYX","rad/s","0","8","DFP","Estimated angular rate at the sensor in the BDY frame ","%1.17g"
310,1,"SPI_ESTANGRATE_BDYY","All IMUs EstAngRate_BDYY","rad/s","8","8","DFP","Estimated angular rate at the sensor in the BDY frame ","%1.17g"
310,2,"SPI_ESTANGRATE_BDYZ","All IMUs EstAngRate_BDYZ","rad/s","16","8","DFP","Estimated angular rate at the sensor in the BDY frame ","%1.17g"
310,3,"SPI_ESTLINACC_BDYX","All IMUs EstLinAcc_BDYX","rad/s","24","8","DFP","Estimated linear acceleration at the sensor in the BDY frame","%1.17g"
310,4,"SPI_ESTLINACC_BDYY","All IMUs EstLinAcc_BDYY","rad/s","32","8","DFP","Estimated linear acceleration at the sensor in the BDY frame","%1.17g"
310,5,"SPI_ESTLINACC_BDYZ","All IMUs EstLinAcc_BDYZ","rad/s","40","8","DFP","Estimated linear acceleration at the sensor in the BDY frame","%1.17g"
310,6,"SPI_TIMESINCELASTVALRTE","All IMUs TimeSinceLastValRTE","s","48","8","DFP","Time since the last valid rate sensor","%1.17g"
310,7,"SPI_TIMESINCELASTVALACC","All IMUs TimeSinceLastValACC","s","56","8","DFP","Time since the last valid accelerometer","%1.17g"
310,8,"SPI_NUMVALANGRATEMEAS","All IMUs NumValAngRateMeas","none","64","1","UB","Number of valid angular rate measurements on current frame","%d"
310,9,"SPI_NUMVALLINACCMEAS","All IMUs NumValLinAccMeas","none","65","1","UB","Number of valid linear acceleration measurements on current frame","%d"
310,10,"SPI_WHICHANGRATESENSOR","All IMUs WhichAngRateSensor","none","66","1","SB","Identifies which sensor angular rate sensor is being used.  -1 indicates a blend","%d"
310,11,"SPI_WHICHLINACCSENSOR","All IMUs WhichLinAccSensor","none","67","1","SB","Identifies which sensor linear acceleration sensor is being used.  -1 indicates a blend","%d"
310,12,"SPI_ANGMEASVALID","All IMUs AngMeasValid","none","68","4","ENUM","Angular Rate:  Measurement validity flag","%s"
310,13,"SPI_LINMEASVALID","All IMUs LinMeasValid","none","72","4","ENUM","Linear Acceleration:  Measurement validity flag","%s"
340,0,"SPM_MAGFLD_BDYX","All Magnetometers MagFld_BDYX","T","0","8","DFP","Magnetic field estimate from combined sensors","%1.17g"
340,1,"SPM_MAGFLD_BDYY","All Magnetometers MagFld_BDYY","T","8","8","DFP","Magnetic field estimate from combined sensors","%1.17g"
340,2,"SPM_MAGFLD_BDYZ","All Magnetometers MagFld_BDYZ","T","16","8","DFP","Magnetic field estimate from combined sensors","%1.17g"
340,3,"SPM_TIMESINCELASTVAL","All Magnetometers TimeSinceLastVal","s","24","8","DFP","Time since the last valid value","%1.17g"
340,4,"SPM_NUMVALIDSENSORS","All Magnetometers NumValidSensors","none","32","1","UB","Number of valid sensors on current frame","%d"
340,5,"SPM_WHICHSENSOR","All Magnetometers WhichSensor","none","33","1","SB","Identifies which sensor is being used.  -1 indicates a blend","%d"
340,6,"SPM_ISVALID","All Magnetometers IsValid","none","36","4","ENUM","Combined measurement validity flag","%s"
330,0,"SPS_SUN_UBDYX","All Sun Vector Sensors Sun_UBDYX","Uvec","0","8","DFP","Best sun vector estimate from all the sun sensors","%1.17g"
330,1,"SPS_SUN_UBDYY","All Sun Vector Sensors Sun_UBDYY","Uvec","8","8","DFP","Best sun vector estimate from all the sun sensors","%1.17g"
330,2,"SPS_SUN_UBDYZ","All Sun Vector Sensors Sun_UBDYZ","Uvec","16","8","DFP","Best sun vector estimate from all the sun sensors","%1.17g"
330,3,"SPS_TIMESINCELASTVAL","All Sun Vector Sensors TimeSinceLastVal","s","24","8","DFP","Time since the last valid value","%1.17g"
330,4,"SPS_NUMVALMEAS","All Sun Vector Sensors NumValMeas","none","32","1","UB","Number of valid measurements on current frame","%d"
330,5,"SPS_WHICHSENSOR","All Sun Vector Sensors WhichSensor","none","33","1","SB","Identifies which sensor is being used.  -1 indicates a blend","%d"
330,6,"SPS_ISVALID","All Sun Vector Sensors IsValid","none","36","4","ENUM","Combined measurement validity flag","%s"
620,0,"VEH_BUSCONFIG","Vehicle State BusConfig","none","0","4","ENUM","Current bus mass properties configuration","%s"
620,1,"VEH_BUSLEVEL","Vehicle State BusLevel","%","8","8","DFP","% of capacity remaining in bus","%1.17g"
620,2,"VEH_BUSMASSREMAINING","Vehicle State BusMassRemaining","kg","16","8","DFP","Mass remaining in bus (above minimum)","%1.17g"
620,3,"VEH_MASS","Vehicle State Mass","kg","24","8","DFP","Spacecraft mass","%1.17g"
620,4,"VEH_CM_BDYX","Vehicle State CM_BDYX","m","32","8","DFP","Spacecraft CM location in BDY frame","%1.17g"
