"APID","Order","Mnemonic","Long Name","Units","Start Byte","Length Bytes","Type","Item Description","Format"
610,15,"EPH_MAGFLD_CBFY","EphemSummary MagFld_CBFY","T","120","8","DFP","Estimated ambient magnetic field at SC position in CBF frame","%0.8e"
610,16,"EPH_MAGFLD_CBFZ","EphemSummary MagFld_CBFZ","T","128","8","DFP","Estimated ambient magnetic field at SC position in CBF frame","%0.8e"
610,17,"EPH_MAGFLD_BDYX","EphemSummary MagFld_BDYX","T","136","8","DFP","Estimated ambient magnetic field at SC position in BDY frame","%0.8e"
610,18,"EPH_MAGFLD_BDYY","EphemSummary MagFld_BDYY","T","144","8","DFP","Estimated ambient magnetic field at SC position in BDY frame","%0.8e"
610,19,"EPH_MAGFLD_BDYZ","EphemSummary MagFld_BDYZ","T","152","8","DFP","Estimated ambient magnetic field at SC position in BDY frame","%0.8e"
610,20,"EPH_MAGFLD_UBDYX","EphemSummary MagFld_UBDYX","Uvec","160","8","DFP","Estimated ambient magnetic unit direction at SC position in BDY frame","%0.8e"
610,21,"EPH_MAGFLD_UBDYY","EphemSummary MagFld_UBDYY","Uvec","168","8","DFP","Estimated ambient magnetic unit direction at SC position in BDY frame","%0.8e"
610,22,"EPH_MAGFLD_UBDYZ","EphemSummary MagFld_UBDYZ","Uvec","176","8","DFP","Estimated ambient magnetic unit direction at SC position in BDY frame","%0.8e"
610,23,"EPH_POS_CBIX","EphemSummary Pos_CBIX","m","184","8","DFP","Estimated spacecraft position in CBI frame","%14.6f"
610,24,"EPH_POS_CBIY","EphemSummary Pos_CBIY","m","192","8","DFP","Estimated spacecraft position in CBI frame","%14.6f"
610,25,"EPH_POS_CBIZ","EphemSummary Pos_CBIZ","m","200","8","DFP","Estimated spacecraft position in CBI frame","%14.6f"
610,26,"EPH_POS_CBFX","EphemSummary Pos_CBFX","m","208","8","DFP","Estimated spacecraft position in CBF frame","%14.6f"
610,27,"EPH_POS_CBFY","EphemSummary Pos_CBFY","m","216","8","DFP","Estimated spacecraft position in CBF frame","%14.6f"
610,28,"EPH_POS_CBFZ","EphemSummary Pos_CBFZ","m","224","8","DFP","Estimated spacecraft position in CBF frame","%14.6f"
610,29,"EPH_VEL_CBIX","EphemSummary Vel_CBIX","m/s","232","8","DFP","Estimated spacecraft velocity in CBI frame","%14.6f"
610,30,"EPH_VEL_CBIY","EphemSummary Vel_CBIY","m/s","240","8","DFP","Estimated spacecraft velocity in CBI frame","%14.6f"
610,31,"EPH_VEL_CBIZ","EphemSummary Vel_CBIZ","m/s","248","8","DFP","Estimated spacecraft velocity in CBI frame","%14.6f"
610,32,"EPH_VEL_CBFX","EphemSummary Vel_CBFX","m/s","256","8","DFP","Estimated spacecraft velocity in CBF frame","%14.6f"
610,33,"EPH_VEL_CBFY","EphemSummary Vel_CBFY","m/s","264","8","DFP","Estimated spacecraft velocity in CBF frame","%14.6f"
610,34,"EPH_VEL_CBFZ","EphemSummary Vel_CBFZ","m/s","272","8","DFP","Estimated spacecraft velocity in CBF frame","%14.6f"
610,35,"EPH_NADIR_UBDYX","EphemSummary Nadir_UBDYX","Uvec","280","8","DFP","Estimated unit nadir (centric) direction in BDY frame","%14.6f"
610,36,"EPH_NADIR_UBDYY","EphemSummary Nadir_UBDYY","Uvec","288","8","DFP","Estimated unit nadir (centric) direction in BDY frame","%14.6f"
610,37,"EPH_NADIR_UBDYZ","EphemSummary Nadir_UBDYZ","Uvec","296","8","DFP","Estimated unit nadir (centric) direction in BDY frame","%14.6f"
610,38,"EPH_NADIRDETIC_UBDYX","EphemSummary NadirDetic_UBDYX","Uvec","304","8","DFP","Estimated unit nadir (detic) direction in BDY frame","%14.6f"
610,39,"EPH_NADIRDETIC_UBDYY","EphemSummary NadirDetic_UBDYY","Uvec","312","8","DFP","Estimated unit nadir (detic) direction in BDY frame","%14.6f"
610,40,"EPH_NADIRDETIC_UBDYZ","EphemSummary NadirDetic_UBDYZ","Uvec","320","8","DFP","Estimated unit nadir (detic) direction in BDY frame","%14.6f"
610,41,"EPH_SUN_UBDYX","EphemSummary Sun_UBDYX","Uvec","328","8","DFP","Estimated unit sun direction in BDY frame","%14.6f"
610,42,"EPH_SUN_UBDYY","EphemSummary Sun_UBDYY","Uvec","336","8","DFP","Estimated unit sun direction in BDY frame","%14.6f"
610,43,"EPH_SUN_UBDYZ","EphemSummary Sun_UBDYZ","Uvec","344","8","DFP","Estimated unit sun direction in BDY frame","%14.6f"
610,44,"EPH_VEL_UBDYX","EphemSummary Vel_UBDYX","Uvec","352","8","DFP","Estimated unit velocity direction in BDY frame","%14.6f"
610,45,"EPH_VEL_UBDYY","EphemSummary Vel_UBDYY","Uvec","360","8","DFP","Estimated unit velocity direction in BDY frame","%14.6f"
610,46,"EPH_VEL_UBDYZ","EphemSummary Vel_UBDYZ","Uvec","368","8","DFP","Estimated unit velocity direction in BDY frame","%14.6f"
610,47,"EPH_VEHICLEROLL","EphemSummary VehicleRoll","rad","376","8","DFP","Spacecraft roll angle (ZYX Euler sequence)","%14.6f"
610,48,"EPH_VEHICLEPITCH","EphemSummary VehiclePitch","rad","384","8","DFP","Spacecraft pitch angle (ZYX Euler sequence)","%14.6f"
610,49,"EPH_VEHICLEYAW","EphemSummary VehicleYaw","rad","392","8","DFP","Spacecraft yaw angle (ZYX Euler sequence)","%14.6f"
610,50,"EPH_SUNPOS_CBIX","EphemSummary SunPos_CBIX","m","400","8","DFP","Estimated sun position in the CBI frame","%0.8e"
610,51,"EPH_SUNPOS_CBIY","EphemSummary SunPos_CBIY","m","408","8","DFP","Estimated sun position in the CBI frame","%0.8e"
610,52,"EPH_SUNPOS_CBIZ","EphemSummary SunPos_CBIZ","m","416","8","DFP","Estimated sun position in the CBI frame","%0.8e"
610,53,"EPH_SOLARBETAANGLE","EphemSummary SolarBetaAngle","rad","424","8","DFP","Estimated solar beta angle_ the angle between the orbit plane and the sun","%14.6f"
610,54,"EPH_SUNDISTANCE","EphemSummary SunDistance","m","432","8","DFP","Estimated distance from spacecraft to Sun","%0.8e"
610,55,"EPH_LIMBANGLE","EphemSummary LimbAngle","rad","440","8","DFP","Estimated limb angle (Angle Btwn Nadir and Horizon @ SC)","%14.6f"
610,56,"EPH_ECLIPSEANGLE","EphemSummary EclipseAngle","rad","448","8","DFP","Estimated eclipse angle (Angle Btwn Nadir and Sun @ SC)","%14.6f"
610,57,"EPH_ECLIPSE","EphemSummary Eclipse","bool","456","4","ENUM","Is the spacecraft in Eclipse?","%s"
610,58,"EPH_LATITUDE","EphemSummary Latitude","rad","464","8","DFP","Estimated spacecraft latitude","%14.6f"
610,59,"EPH_LONGITUDE","EphemSummary Longitude","rad","472","8","DFP","Estimated spacecraft longitude","%14.6f"
610,60,"EPH_ALTITUDE","EphemSummary Altitude","m","480","8","DFP","Estimated spacecraft WGS84 altitude","%14.6f"
610,61,"EPH_SEMIMAJORAXIS","EphemSummary SemiMajorAxis","m","488","8","DFP","Estimated spacecraft classical element semi-major axis","%14.6f"
610,62,"EPH_ECCENTRICITY","EphemSummary Eccentricity","none","496","8","DFP","Estimated spacecraft classical element eccentricity","%14.6f"
610,63,"EPH_INCLINATION","EphemSummary Inclination","rad","504","8","DFP","Estimated spacecraft classical element inclination","%14.6f"
610,64,"EPH_RIGHTASCENSION","EphemSummary RightAscension","rad","512","8","DFP","Estimated spacecraft classical element right ascension","%14.6f"
610,65,"EPH_ARGPERIAPSIS","EphemSummary ArgPeriapsis","rad","520","8","DFP","Estimated spacecraft classical element argument of periapsis","%14.6f"
610,66,"EPH_TRUEANOMALY","EphemSummary TrueAnomaly","rad","528","8","DFP","Estimated spacecraft classical element true anomaly","%14.6f"
611,0,"EPH_PROPENABLED","Propagator PropEnabled","bool","0","4","ENUM","Is the propagator enabled?","%s"
611,1,"EPH_PROPCOMPLETED","Propagator PropCompleted","bool","4","4","ENUM","Was a propagation attempted?","%s"
800,0,"GID_GUIDETYPE","Guidance GuideType","none","0","4","ENUM","Current guidance mode","%s"
800,1,"GID_QCMD_CBI2BDY0","Guidance Qcmd_CBI2BDY0","none","8","8","DFP","Quaternion attitude command element 0","%14.6f"
800,2,"GID_QCMD_CBI2BDY1","Guidance Qcmd_CBI2BDY1","none","16","8","DFP","Quaternion attitude command element 1","%14.6f"
800,3,"GID_QCMD_CBI2BDY2","Guidance Qcmd_CBI2BDY2","none","24","8","DFP","Quaternion attitude command element 2","%14.6f"
800,4,"GID_QCMD_CBI2BDY3","Guidance Qcmd_CBI2BDY3","none","32","8","DFP","Quaternion attitude command element 3","%14.6f"
800,5,"GID_WCMD_BDYX","Guidance Wcmd_BDYX","rad/s","40","8","DFP","Rate command Body X","%14.6f"
800,6,"GID_WCMD_BDYY","Guidance Wcmd_BDYY","rad/s","48","8","DFP","Rate command Body Y","%14.6f"
800,7,"GID_WCMD_BDYZ","Guidance Wcmd_BDYZ","rad/s","56","8","DFP","Rate command Body Z","%14.6f"
800,8,"GID_ACMD_BDYX","Guidance Acmd_BDYX","rad/s^2","64","8","DFP","Accel command Body X (Used for feed forward)","%14.6f"
800,9,"GID_ACMD_BDYY","Guidance Acmd_BDYY","rad/s^2","72","8","DFP","Accel command Body Y (Used for feed forward)","%14.6f"
800,10,"GID_ACMD_BDYZ","Guidance Acmd_BDYZ","rad/s^2","80","8","DFP","Accel command Body Z (Used for feed forward)","%14.6f"
700,0,"MDC_GUIDETYPE","Mode Control GuideType","none","0","4","ENUM","Current guidance type","%s"
700,1,"MDC_ACMODE","Mode Control ACMode","none","4","4","ENUM","Current attitude control mode","%s"
700,2,"MDC_CLOCKINGOPTION","Mode Control ClockingOption","enum","8","4","ENUM","The current clocking option","%s"
700,3,"MDC_RESACMODE","Mode Control ResACMode","none","12","4","ENUM","Reserve attitude control mode","%s"
700,4,"MDC_RESCLOCKINGOPTION","Mode Control ResClockingOption","enum","16","4","ENUM","The reserve clocking option","%s"
700,5,"MDC_MODECOUNTS","Mode Control ModeCounts","counts","20","4","ULI","Number of frames in current mode","%d"
700,6,"MDC_VALIDMODETRANSCNT","Mode Control ValidModeTransCnt","counts","24","2","UI","Number of valid mode transitions","%d"
700,7,"MDC_INVALIDMODETRANSCNT","Mode Control InvalidModeTransCnt","counts","26","2","UI","Number of invalid mode transitions","%d"
360,0,"SPG_FILTERSTATUS","All GPS FilterStatus","none","0","4","ENUM","What is the state of the GPS filter","%s"
360,1,"SPG_FILTERINITTIME","All GPS FilterInitTime","s","8","8","DFP","Time that the GPS filter was initialized","%14.6f"
360,2,"SPG_POSERRRESID_CBIX","All GPS PosErrResid_CBIX","m","16","8","DFP","Position error residual of GPS filter","%14.6f"
360,3,"SPG_POSERRRESID_CBIY","All GPS PosErrResid_CBIY","m","24","8","DFP","Position error residual of GPS filter","%14.6f"
360,4,"SPG_POSERRRESID_CBIZ","All GPS PosErrResid_CBIZ","m","32","8","DFP","Position error residual of GPS filter","%14.6f"
360,5,"SPG_VELERRRESID_CBIX","All GPS VelErrResid_CBIX","m/s","40","8","DFP","Velocity error residual of GPS filter","%14.6f"
360,6,"SPG_VELERRRESID_CBIY","All GPS VelErrResid_CBIY","m/s","48","8","DFP","Velocity error residual of GPS filter","%14.6f"
360,7,"SPG_VELERRRESID_CBIZ","All GPS VelErrResid_CBIZ","m/s","56","8","DFP","Velocity error residual of GPS filter","%14.6f"
360,8,"SPG_OUTAGESTATUS","All GPS OutageStatus","none","64","4","ENUM","The status of the GPS outage","%s"
360,9,"SPG_OUTAGEDUR","All GPS OutageDur","s","72","8","DFP","Duration of last outage","%14.6f"
360,10,"SPG_OUTAGESTART","All GPS OutageStart","s","80","8","DFP","Start time of last outage","%14.6f"
360,11,"SPG_ACCEPTMEASUNCONVCNT","All GPS AcceptMeasUnconvCnt","none","88","4","ULI","Number of accepted GPS measurements while unconverged","%d"
360,12,"SPG_ACCEPTMEASPOSTOUTAGECNT","All GPS AcceptMeasPostOutageCnt","none","92","4","ULI","Number of accepted GPS measurements during post-outage","%d"
360,13,"SPG_ACCEPTMEASTOTALCNT","All GPS AcceptMeasTotalCnt","none","96","4","ULI","Total number of accepted GPS measurements","%d"
360,14,"SPG_REJECTSEQMEASCNT","All GPS RejectSeqMeasCnt","none","100","4","ULI","Number of sequential rejected GPS measurements","%d"
360,15,"SPG_REJECTMEASTOTALCNT","All GPS RejectMeasTotalCnt","none","104","4","ULI","Total number of rejected GPS measurements","%d"
360,16,"SPG_ACCEPTTIME","All GPS AcceptTime","s","112","8","DFP","Time of last accepted measurement","%14.6f"
360,17,"SPG_ACCEPTPOS_CBIX","All GPS AcceptPos_CBIX","m","120","8","DFP","Position of last accepted measurement (converted to CBI)","%14.6f"
360,18,"SPG_ACCEPTPOS_CBIY","All GPS AcceptPos_CBIY","m","128","8","DFP","Position of last accepted measurement (converted to CBI)","%14.6f"
360,19,"SPG_ACCEPTPOS_CBIZ","All GPS AcceptPos_CBIZ","m","136","8","DFP","Position of last accepted measurement (converted to CBI)","%14.6f"
360,20,"SPG_ACCEPTVEL_CBIX","All GPS AcceptVel_CBIX","m/s","144","8","DFP","Velocity of last accepted measurement (converted to CBI)","%14.6f"
360,21,"SPG_ACCEPTVEL_CBIY","All GPS AcceptVel_CBIY","m/s","152","8","DFP","Velocity of last accepted measurement (converted to CBI)","%14.6f"
360,22,"SPG_ACCEPTVEL_CBIZ","All GPS AcceptVel_CBIZ","m/s","160","8","DFP","Velocity of last accepted measurement (converted to CBI)","%14.6f"
360,23,"SPG_NUMRCVRSVAL","All GPS NumRcvrsVal","none","168","2","UI","Number of GPS recievers showing a valid measurement this frame (prior to processing)","%d"
360,24,"SPG_ACCEPTEDMEAS","All GPS AcceptedMeas","bool","172","4","ENUM","Is there an accepted measurement this frame","%s"
360,25,"SPG_VALIDMEAS","All GPS ValidMeas","bool","176","4","ENUM","Is there a valid measurement this frame to be considered for procesing","%s"
360,26,"SPG_VALIDTIME","All GPS ValidTime","s","184","8","DFP","Time of the valid value","%14.6f"
360,27,"SPG_TIMESINCELASTVAL","All GPS TimeSinceLastVal","s","192","8","DFP","Time since the last valid value","%14.6f"
360,28,"SPG_WHICHSENSOR","All GPS WhichSensor","none","200","1","SB","Identifies which sensor is being used.  -1 indicates a blend","%d"
340,0,"SPM_MAGFLD_BDYX","All Magnetometers MagFld_BDYX","T","0","8","DFP","Magnetic field estimate from combined sensors","%0.8e"
340,1,"SPM_MAGFLD_BDYY","All Magnetometers MagFld_BDYY","T","8","8","DFP","Magnetic field estimate from combined sensors","%0.8e"
340,2,"SPM_MAGFLD_BDYZ","All Magnetometers MagFld_BDYZ","T","16","8","DFP","Magnetic field estimate from combined sensors","%0.8e"
340,3,"SPM_NUMVALIDSENSORS","All Magnetometers NumValidSensors","none","24","2","UI","Number of valid sensors on current frame","%d"
340,4,"SPM_TIMESINCELASTVAL","All Magnetometers TimeSinceLastVal","s","32","8","DFP","Time since the last valid value","%14.6f"
340,5,"SPM_ISVALID","All Magnetometers IsValid","bool","40","4","ENUM","Is there a valid sensor from the selection method","%s"
340,6,"SPM_WHICHSENSOR","All Magnetometers WhichSensor","none","44","1","SB","Identifies which sensor is being used.  -1 indicates a blend","%d"
300,0,"SPR_RATE_BDYX","All Rate Sensors Rate_BDYX","rad/s","0","8","DFP","Measured body rate","%14.6f"
300,1,"SPR_RATE_BDYY","All Rate Sensors Rate_BDYY","rad/s","8","8","DFP","Measured body rate","%14.6f"
300,2,"SPR_RATE_BDYZ","All Rate Sensors Rate_BDYZ","rad/s","16","8","DFP","Measured body rate","%14.6f"
330,0,"SPS_SUN_UBDYX","All Sun Vector Sensors Sun_UBDYX","Uvec","0","8","DFP","Best sun vector estimate from all the sun sensors","%14.6f"
330,1,"SPS_SUN_UBDYY","All Sun Vector Sensors Sun_UBDYY","Uvec","8","8","DFP","Best sun vector estimate from all the sun sensors","%14.6f"
330,2,"SPS_SUN_UBDYZ","All Sun Vector Sensors Sun_UBDYZ","Uvec","16","8","DFP","Best sun vector estimate from all the sun sensors","%14.6f"
330,3,"SPS_TIMESINCELASTVAL","All Sun Vector Sensors TimeSinceLastVal","s","24","8","DFP","Time since the last valid value","%14.6f"
330,4,"SPS_NUMVALMEAS","All Sun Vector Sensors NumValMeas","none","32","2","UI","Number of valid measurements on current frame","%d"
330,5,"SPS_ISVALID","All Sun Vector Sensors IsValid","bool","36","4","ENUM","Is there a valid sensor from the selection method","%s"
330,6,"SPS_WHICHSENSOR","All Sun Vector Sensors WhichSensor","none","40","1","SB","Identifies which sensor is being used.  -1 indicates a blend","%d"
620,0,"VEH_VEHICLECONFIG","Vehicle State VehicleConfig","none","0","4","ENUM","Current vehicle configuration","%s"
620,1,"VEH_ATTCTRLCONFIG","Vehicle State AttCtrlConfig","none","4","4","ENUM","Current attitude controller","%s"
620,2,"VEH_MOMCTRLCONFIG","Vehicle State MomCtrlConfig","none","8","4","ENUM","Current momentum controller","%s"
620,3,"VEH_FFWCTRLCONFIG","Vehicle State FfwCtrlConfig","none","12","4","ENUM","Current feed forward controller","%s"
620,4,"VEH_MISSIONMODE","Vehicle State MissionMode","none","16","4","ENUM","Current mission mode","%s"
620,5,"VEH_MASS","Vehicle State Mass","kg","24","8","DFP","Current mass","%14.6f"
620,6,"VEH_CG_BDYX","Vehicle State CG_BDYX","m","32","8","DFP","Current CG in BDY frame","%14.6f"
620,7,"VEH_CG_BDYY","Vehicle State CG_BDYY","m","40","8","DFP","Current CG in BDY frame","%14.6f"
620,8,"VEH_CG_BDYZ","Vehicle State CG_BDYZ","m","48","8","DFP","Current CG in BDY frame","%14.6f"
620,9,"VEH_INERTIA_BDYCGXX","Vehicle State Inertia_BDYCGXX","kg*m^2","56","8","DFP","Current inertia in BDY frame about CG","%14.6f"
620,10,"VEH_INERTIA_BDYCGXY","Vehicle State Inertia_BDYCGXY","kg*m^2","64","8","DFP","Current inertia in BDY frame about CG","%14.6f"
620,11,"VEH_INERTIA_BDYCGXZ","Vehicle State Inertia_BDYCGXZ","kg*m^2","72","8","DFP","Current inertia in BDY frame about CG","%14.6f"
620,12,"VEH_INERTIA_BDYCGYX","Vehicle State Inertia_BDYCGYX","kg*m^2","80","8","DFP","Current inertia in BDY frame about CG","%14.6f"
620,13,"VEH_INERTIA_BDYCGYY","Vehicle State Inertia_BDYCGYY","kg*m^2","88","8","DFP","Current inertia in BDY frame about CG","%14.6f"
620,14,"VEH_INERTIA_BDYCGYZ","Vehicle State Inertia_BDYCGYZ","kg*m^2","96","8","DFP","Current inertia in BDY frame about CG","%14.6f"
620,15,"VEH_INERTIA_BDYCGZX","Vehicle State Inertia_BDYCGZX","kg*m^2","104","8","DFP","Current inertia in BDY frame about CG","%14.6f"
620,16,"VEH_INERTIA_BDYCGZY","Vehicle State Inertia_BDYCGZY","kg*m^2","112","8","DFP","Current inertia in BDY frame about CG","%14.6f"
620,17,"VEH_INERTIA_BDYCGZZ","Vehicle State Inertia_BDYCGZZ","kg*m^2","120","8","DFP","Current inertia in BDY frame about CG","%14.6f"
620,18,"VEH_TOTALMOMENTUM_BDYX","Vehicle State TotalMomentum_BDYX","N*m*s","128","8","DFP","Total momentum of the spacecraft in BDYX","%14.6f"
620,19,"VEH_TOTALMOMENTUM_BDYY","Vehicle State TotalMomentum_BDYY","N*m*s","136","8","DFP","Total momentum of the spacecraft in BDYY","%14.6f"
620,20,"VEH_TOTALMOMENTUM_BDYZ","Vehicle State TotalMomentum_BDYZ","N*m*s","144","8","DFP","Total momentum of the spacecraft in BDYZ","%14.6f"
620,21,"VEH_TOTALMOMENTUM_CBIX","Vehicle State TotalMomentum_CBIX","N*m*s","152","8","DFP","Total momentum of the spacecraft in CBIX","%14.6f"
620,22,"VEH_TOTALMOMENTUM_CBIY","Vehicle State TotalMomentum_CBIY","N*m*s","160","8","DFP","Total momentum of the spacecraft in CBIY","%14.6f"
620,23,"VEH_TOTALMOMENTUM_CBIZ","Vehicle State TotalMomentum_CBIZ","N*m*s","168","8","DFP","Total momentum of the spacecraft in CBIZ","%14.6f"
620,24,"VEH_TOTALMOMENTUMMAG","Vehicle State TotalMomentumMag","N*m*s","176","8","DFP","Total momentum magnitude","%14.6f"
620,25,"VEH_SUNLOSTPERSCNT","Vehicle State SunLostPersCnt","none","184","4","ULI","Number of consistent frames that the without a valid sun measurement or valid sun buffer","%d"
620,26,"VEH_SUNMEASVALIDITY","Vehicle State SunMeasValidity","enum","188","4","ENUM","Is the sun estimate from sensor_ buffer_ or invalid","%s"
620,27,"VEH_SUNMEASEST_UBDYX","Vehicle State SunMeasEst_UBDYX","Uvec","192","8","DFP","The best sun sensor measurement or buffer value in UBDYX","%14.6f"
620,28,"VEH_SUNMEASEST_UBDYY","Vehicle State SunMeasEst_UBDYY","Uvec","200","8","DFP","The best sun sensor measurement or buffer value in UBDYY","%14.6f"
620,29,"VEH_SUNMEASEST_UBDYZ","Vehicle State SunMeasEst_UBDYZ","Uvec","208","8","DFP","The best sun sensor measurement or buffer value in UBDYZ","%14.6f"
620,30,"VEH_SUNAVOIDVIOLATED","Vehicle State SunAvoidViolated","bool","216","4","ENUM","Flag indicating whether the sun is currently violating any sun avoidance parameters","%s"
620,31,"VEH_SUNAVOIDINDEX","Vehicle State SunAvoidIndex","none","220","4","ULI","Index indiacting which keep out zone parameter has been violated","%d"
620,32,"VEH_SUNAVOIDANGLE","Vehicle State SunAvoidAngle","rad","224","8","DFP","Angle between the sun and the sun keep out zone vector","%14.6f"
620,33,"VEH_SUNAVOIDENABLED","Vehicle State SunAvoidEnabled","bool","232","4","ENUM","Flag indicating sun avoidance state_ enabled by default when sun avoidance parameters are defined","%s"
620,34,"VEH_DELTAVEST_BDYX","Vehicle State DeltaVEst_BDYX","m/s","240","8","DFP","Total delta-v since telemetry last reset in BDYX","%14.6f"
620,35,"VEH_DELTAVEST_BDYY","Vehicle State DeltaVEst_BDYY","m/s","248","8","DFP","Total delta-v since telemetry last reset in BDYY","%14.6f"
